Soil Moisture,Temperature, Soil Humidity,Time,Air temperature (C),Wind speed (Km/h),Air humidity (%),Wind gust (Km/h),Pressure (KPa),ph,rainfall,N,P,K,Status
12,28,39,56,31.53,13.03,25.93,87.67,101.31,,,,,,ON
75,4,35,95,31.59,13.06,25.71,87.89,101.31,,,,,,OFF
48,2,43,88,31.64,13.09,25.48,88.11,101.31,,,,,,OFF
65,45,25,83,31.7,13.12,25.25,88.32,101.31,,,,,,ON
86,35,37,48,31.75,13.15,25.03,88.54,101.31,,,,,,ON
21,28,48,54,31.81,13.18,24.8,88.76,101.31,,,,,,ON
7,8,44,46,31.86,13.21,24.57,88.98,101.31,,,,,,ON
30,19,67,70,31.92,13.24,24.35,89.2,101.31,,,,,,ON
72,3,49,37,31.97,13.27,24.12,89.42,101.31,,,,,,OFF
10,5,37,30,32.03,13.3,23.89,89.64,101.31,,,,,,ON
46,41,22,1,32.08,13.33,23.67,89.85,101.31,,,,,,ON
83,45,60,18,32.14,13.36,23.44,90.07,101.31,,,,,,OFF
68,11,27,24,32.19,13.39,23.21,90.29,101.31,,,,,,OFF
48,39,53,80,32.25,13.42,22.99,90.51,101.31,,,,,,ON
78,45,38,19,32.3,13.45,22.76,90.73,101.31,,,,,,OFF
15,21,38,42,32.36,13.48,22.53,90.95,101.31,,,,,,ON
31,16,55,99,32.41,13.51,22.31,91.17,101.31,,,,,,OFF
90,8,28,90,32.47,13.54,22.08,91.38,101.31,,,,,,OFF
3,16,60,46,32.52,13.57,21.85,91.6,101.31,,,,,,ON
82,37,25,7,32.58,13.6,21.63,91.82,101.31,,,,,,OFF
54,16,35,41,32.63,13.63,21.4,92.04,101.32,,,,,,ON
27,34,54,20,32.69,13.66,21.17,92.26,101.32,,,,,,ON
7,18,20,61,32.74,13.69,20.95,92.48,101.32,,,,,,ON
15,33,23,53,32.8,13.72,20.72,92.7,101.32,,,,,,ON
12,27,24,80,32.85,13.75,20.49,92.91,101.32,,,,,,ON
1,26,67,12,32.91,13.78,20.27,93.13,101.32,,,,,,ON
46,1,53,14,32.96,13.81,20.04,93.35,101.32,,,,,,OFF
16,44,26,58,33.02,13.84,19.81,93.57,101.32,,,,,,ON
52,21,52,36,33.07,13.87,19.59,93.79,101.32,,,,,,ON
51,3,36,67,33.13,13.9,19.36,94.01,101.32,,,,,,OFF
66,13,34,65,33.18,13.93,19.13,94.23,101.32,,,,,,ON
69,42,45,11,33.24,13.96,18.91,94.44,101.32,,,,,,OFF
16,27,26,0,33.29,13.99,18.68,94.66,101.32,,,,,,ON
24,4,63,82,33.35,14.02,18.45,94.88,101.32,,,,,,OFF
9,21,32,20,33.4,14.05,18.23,95.1,101.32,,,,,,ON
24,25,21,94,33.46,14.08,18,95.32,101.32,,,,,,OFF
55,36,54,104,33.51,14.11,17.77,95.54,101.32,,,,,,OFF
89,37,64,56,33.57,14.14,17.55,95.76,101.32,,,,,,ON
42,17,21,65,33.62,14.17,17.32,95.98,101.32,,,,,,OFF
53,11,52,84,33.68,14.2,17.09,96.19,101.32,,,,,,OFF
61,38,25,44,33.73,14.23,16.87,96.41,101.32,,,,,,ON
54,5,58,97,33.79,14.26,16.64,96.63,101.32,,,,,,OFF
60,0,33,43,33.84,14.29,16.41,96.85,101.33,,,,,,OFF
82,5,54,76,33.9,14.32,16.19,97.07,101.33,,,,,,OFF
9,33,51,99,33.96,14.35,15.96,97.29,101.33,,,,,,OFF
72,11,37,74,34.01,14.38,15.73,97.51,101.33,,,,,,ON
6,29,21,5,34.07,14.41,15.51,97.72,101.33,,,,,,ON
57,39,44,10,34.12,14.44,15.28,97.94,101.33,,,,,,ON
40,45,69,40,34.18,14.47,15.05,98.16,101.33,,,,,,ON
10,10,67,76,34.23,14.5,14.83,98.38,101.33,,,,,,ON
76,37,21,48,34.29,14.53,14.6,98.6,101.33,,,,,,ON
38,31,28,29,34.34,14.56,14.37,98.82,101.33,,,,,,ON
9,16,61,77,34.4,14.59,14.15,99.04,101.33,,,,,,ON
40,18,34,39,34.45,14.62,13.92,99.25,101.33,,,,,,ON
81,37,47,14,34.51,14.65,13.69,99.47,101.33,,,,,,OFF
48,16,57,68,34.56,14.68,13.47,99.69,101.33,,,,,,OFF
77,43,64,105,34.62,14.71,13.24,99.91,101.33,,,,,,OFF
44,27,40,22,34.67,14.74,13.01,100.13,101.33,,,,,,ON
64,11,40,99,34.73,14.77,12.79,100.35,101.33,,,,,,OFF
20,1,42,9,34.78,14.8,12.56,100.57,101.33,,,,,,OFF
8,43,68,83,34.84,14.83,12.33,100.78,101.33,,,,,,ON
12,1,28,14,34.89,14.86,12.11,101,101.33,,,,,,OFF
1,41,32,49,34.95,14.89,11.88,101.22,101.33,,,,,,ON
53,15,51,56,35,14.92,11.65,101.44,101.33,,,,,,OFF
74,0,57,75,35.06,14.95,11.43,101.66,101.33,,,,,,OFF
75,5,63,105,35.11,14.98,11.2,101.88,101.34,,,,,,OFF
69,14,27,94,35.17,15.01,10.97,102.1,101.34,,,,,,OFF
63,19,24,102,35.22,15.04,10.75,102.31,101.34,,,,,,OFF
16,9,34,106,35.28,15.07,10.52,102.53,101.34,,,,,,OFF
25,38,56,57,35.33,15.1,10.29,102.75,101.34,,,,,,ON
3,33,21,81,35.39,15.13,10.07,102.97,101.34,,,,,,ON
31,11,36,105,35.44,15.16,9.84,103.19,101.34,,,,,,OFF
87,36,32,44,35.5,15.19,9.61,103.41,101.34,,,,,,ON
65,3,50,51,35.55,15.22,9.39,103.63,101.34,,,,,,OFF
46,29,52,64,35.61,15.25,9.16,103.84,101.34,,,,,,ON
35,16,40,6,35.66,15.28,8.93,104.06,101.34,,,,,,ON
79,37,50,22,35.72,15.31,8.71,104.28,101.34,,,,,,OFF
19,18,67,8,35.77,15.34,8.48,104.5,101.34,,,,,,ON
24,44,47,3,35.83,15.37,8.25,104.72,101.34,,,,,,ON
3,23,49,63,35.88,15.4,8.03,104.94,101.34,,,,,,ON
42,21,46,26,35.94,15.43,7.8,105.16,101.34,,,,,,ON
51,34,37,105,35.99,15.46,7.57,105.37,101.34,,,,,,OFF
60,26,34,22,36.05,15.49,7.35,105.59,101.34,,,,,,OFF
59,8,56,56,36.1,15.52,7.12,105.81,101.34,,,,,,OFF
21,41,47,81,36.16,15.55,6.89,106.03,101.34,,,,,,ON
4,21,31,89,36.21,15.58,6.67,106.25,101.34,,,,,,ON
26,23,49,30,36.27,15.61,6.44,106.47,101.34,,,,,,ON
28,21,55,9,36.32,15.64,6.21,106.69,101.35,,,,,,ON
21,11,33,32,36.38,15.67,5.99,106.9,101.35,,,,,,ON
82,35,60,72,36.43,15.7,5.76,107.12,101.35,,,,,,ON
49,0,52,107,36.49,15.73,5.53,107.34,101.35,,,,,,OFF
84,41,57,56,36.54,15.76,5.31,107.56,101.35,,,,,,ON
16,0,42,54,36.6,15.79,5.08,107.78,101.35,,,,,,ON
2,5,54,44,36.65,15.82,4.85,108,101.35,,,,,,ON
22,42,49,78,36.71,15.85,4.63,108.22,101.35,,,,,,ON
56,11,38,63,36.76,15.88,4.4,108.43,101.35,,,,,,ON
2,44,46,11,36.82,15.91,4.17,108.65,101.35,,,,,,ON
42,24,24,28,36.87,15.94,3.95,108.87,101.35,,,,,,ON
37,3,52,8,36.93,15.97,3.72,109.09,101.35,,,,,,OFF
9,13,57,44,36.89,15.88,3.79,107.93,101.35,,,,,,ON
45,4,58,1,36.84,15.78,3.85,106.77,101.34,,,,,,OFF
31,25,40,27,36.8,15.69,3.92,105.6,101.34,,,,,,OFF
69,11,32,18,36.75,15.59,3.98,104.44,101.33,,,,,,OFF
5,10,48,73,36.71,15.5,4.05,103.28,101.33,,,,,,ON
57,21,20,51,36.67,15.4,4.11,102.12,101.32,,,,,,ON
3,40,55,1,36.62,15.31,4.18,100.96,101.32,,,,,,ON
47,8,38,85,36.58,15.21,4.24,99.79,101.31,,,,,,ON
2,10,26,91,36.54,15.12,4.31,98.63,101.31,,,,,,OFF
82,39,56,45,36.49,15.03,4.37,97.47,101.31,,,,,,ON
68,17,22,44,36.45,14.93,4.44,96.31,101.3,,,,,,OFF
2,7,65,57,36.4,14.84,4.5,95.15,101.3,,,,,,ON
13,42,23,90,36.36,14.74,4.57,93.98,101.29,,,,,,ON
68,26,27,43,36.32,14.65,4.63,92.82,101.29,,,,,,OFF
40,17,25,9,36.27,14.55,4.7,91.66,101.28,,,,,,ON
66,43,42,69,36.23,14.46,4.76,90.5,101.28,,,,,,ON
40,41,63,59,36.18,14.37,4.83,89.34,101.28,,,,,,ON
87,35,48,93,36.14,14.27,4.89,88.18,101.27,,,,,,OFF
18,26,40,84,36.1,14.18,4.96,87.01,101.27,,,,,,ON
26,29,30,11,36.05,14.08,5.02,85.85,101.26,,,,,,ON
69,30,60,37,36.01,13.99,5.09,84.69,101.26,,,,,,OFF
3,42,51,109,35.97,13.89,5.15,83.53,101.25,,,,,,OFF
70,41,40,51,35.92,13.8,5.22,82.37,101.25,,,,,,ON
38,34,51,46,35.88,13.7,5.28,81.2,101.24,,,,,,ON
21,7,32,4,35.83,13.61,5.35,80.04,101.24,,,,,,OFF
16,45,32,0,35.79,13.52,5.41,78.88,101.24,,,,,,ON
14,10,44,48,35.75,13.42,5.48,77.72,101.23,,,,,,ON
19,42,48,76,35.7,13.33,5.54,76.56,101.23,,,,,,ON
44,0,52,29,35.66,13.23,5.61,75.39,101.22,,,,,,OFF
79,3,64,34,35.61,13.14,5.67,74.23,101.22,,,,,,OFF
26,2,33,38,35.57,13.04,5.74,73.07,101.21,,,,,,ON
30,1,22,73,35.53,12.95,5.8,71.91,101.21,,,,,,OFF
35,25,52,25,35.48,12.86,5.87,70.75,101.21,,,,,,OFF
66,7,69,97,35.44,12.76,5.93,69.58,101.2,,,,,,OFF
15,9,46,10,35.39,12.67,6,68.42,101.2,,,,,,OFF
55,39,60,96,35.35,12.57,6.06,67.26,101.19,,,,,,OFF
81,20,59,39,35.31,12.48,6.13,66.1,101.19,,,,,,OFF
86,3,24,19,35.26,12.38,6.19,64.94,101.18,,,,,,OFF
88,6,63,35,35.22,12.29,6.26,63.77,101.18,,,,,,OFF
5,0,29,90,35.18,12.19,6.32,62.61,101.17,,,,,,ON
9,8,31,7,35.13,12.1,6.39,61.45,101.17,,,,,,OFF
59,44,23,108,35.09,12.01,6.45,60.29,101.17,,,,,,OFF
61,3,49,20,35.04,11.91,6.52,59.13,101.16,,,,,,OFF
58,32,46,47,35,11.82,6.58,57.97,101.16,,,,,,ON
55,33,52,106,34.96,11.72,6.65,56.8,101.15,,,,,,OFF
77,33,66,101,34.91,11.63,6.71,55.64,101.15,,,,,,OFF
83,40,49,56,34.87,11.53,6.78,54.48,101.14,,,,,,ON
67,13,54,76,34.82,11.44,6.84,53.32,101.14,,,,,,OFF
12,6,58,67,34.78,11.35,6.91,52.16,101.14,,,,,,ON
47,2,67,59,34.74,11.25,6.97,50.99,101.13,,,,,,OFF
30,24,34,42,34.69,11.16,7.04,49.83,101.13,,,,,,ON
31,7,56,31,34.65,11.06,7.1,48.67,101.12,,,,,,ON
38,34,49,78,34.61,10.97,7.17,47.51,101.12,,,,,,ON
74,24,70,20,34.56,10.87,7.23,46.35,101.11,,,,,,OFF
62,8,66,81,34.52,10.78,7.3,45.18,101.11,,,,,,ON
81,9,25,43,34.47,10.68,7.36,44.02,101.1,,,,,,OFF
9,19,33,50,34.43,10.59,7.43,42.86,101.1,,,,,,ON
49,19,56,55,34.13,10.72,7.68,46.43,101.1,,,,,,OFF
63,38,61,56,33.83,10.85,7.94,50,101.11,,,,,,ON
33,16,66,101,33.55,10.57,8.17,46.06,101.1,,,,,,OFF
33,6,54,21,33.27,10.29,8.39,42.11,101.1,,,,,,ON
3,0,57,42,33.02,10.02,8.76,41.4,101.1,,,,,,ON
5,38,46,72,32.76,9.76,9.14,40.68,101.11,,,,,,ON
79,8,43,78,32.38,8.92,9.99,36.78,101.11,,,,,,OFF
11,18,20,19,31.99,8.08,10.84,32.88,101.11,,,,,,ON
86,21,62,55,31.67,7.76,11.41,32.66,101.12,,,,,,OFF
31,39,62,60,31.34,7.44,11.98,32.44,101.12,,,,,,ON
75,9,58,45,31.02,7.12,12.55,32.22,101.12,,,,,,OFF
13,34,46,57,30.7,6.8,13.12,32,101.13,,,,,,ON
85,2,23,3,30.36,6,13.58,27.22,101.14,,,,,,OFF
85,7,49,80,30.02,5.21,14.05,22.43,101.15,,,,,,OFF
18,14,57,42,29.46,6.1,16.1,29.96,101.16,,,,,,ON
75,12,38,57,28.9,6.99,18.14,37.5,101.17,,,,,,ON
34,45,31,3,28.14,6.08,20.93,35.89,101.18,,,,,,ON
18,11,61,51,27.39,5.18,23.72,34.29,101.19,,,,,,ON
73,25,28,27,26.92,5.88,25.21,31.78,101.19,,,,,,OFF
56,44,29,93,26.45,6.58,26.7,29.27,101.19,,,,,,OFF
40,28,68,24,26.07,6.29,27.96,28.01,101.2,,,,,,ON
41,42,54,27,25.69,6,29.22,26.76,101.21,,,,,,ON
1,34,54,12,25.31,5.7,30.47,25.5,101.23,,,,,,ON
59,38,36,65,24.93,5.41,31.73,24.24,101.24,,,,,,ON
33,35,52,106,24.67,5.46,33.06,25.02,101.24,,,,,,OFF
23,38,40,3,24.41,5.5,34.39,25.81,101.24,,,,,,ON
22,36,56,110,24.28,5.74,35.13,27.19,101.25,,,,,,OFF
69,20,53,82,24.16,5.99,35.87,28.57,101.26,,,,,,OFF
84,39,55,74,24.05,6.21,36.52,28.24,101.26,,,,,,ON
18,39,35,26,23.94,6.43,37.18,27.91,101.27,,,,,,ON
30,3,62,29,23.72,5.72,38.07,24.04,101.28,,,,,,ON
1,30,59,98,23.5,5.01,38.95,20.17,101.3,,,,,,OFF
53,8,28,55,23.4,4.93,39.56,21,101.3,,,,,,OFF
52,12,45,49,23.29,4.85,40.16,21.82,101.31,,,,,,OFF
40,39,46,87,23.21,4.77,40.61,20.78,101.31,,,,,,ON
11,23,27,0,23.13,4.7,41.06,19.74,101.32,,,,,,ON
44,12,39,105,23.05,4.62,41.52,18.69,101.32,,,,,,OFF
22,20,50,9,22.97,4.55,41.97,17.65,101.32,,,,,,ON
67,27,66,97,22.82,4.12,42.5,16.06,101.33,,,,,,OFF
88,4,49,61,22.67,3.7,43.04,14.46,101.34,,,,,,OFF
87,26,51,92,22.58,3.92,43.4,19.23,101.36,,,,,,OFF
53,1,67,92,22.5,4.14,43.76,24,101.38,,,,,,OFF
26,6,24,41,22.48,4.19,43.92,22.91,101.38,,,,,,OFF
11,10,64,41,22.45,4.23,44.07,21.82,101.39,,,,,,ON
54,36,24,106,22.45,4.03,44.11,20,101.4,,,,,,OFF
22,8,60,0,22.45,3.82,44.15,18.18,101.4,,,,,,OFF
78,43,44,31,22.42,3.92,44.58,21.99,101.4,,,,,,OFF
42,42,42,71,22.38,4.02,45.01,25.81,101.41,,,,,,ON
87,33,22,23,22.53,4.3,44.8,25.67,101.42,,,,,,OFF
46,30,20,51,22.68,4.58,44.6,25.53,101.42,,,,,,ON
41,34,21,49,22.75,4.94,44.4,27.05,101.42,,,,,,ON
29,24,23,35,22.82,5.3,44.2,28.57,101.42,,,,,,ON
53,23,22,49,22.82,4.9,43.86,28.74,101.43,,,,,,ON
40,26,43,16,22.83,4.51,43.53,28.92,101.43,,,,,,ON
30,26,61,45,22.76,4.38,43.54,26.53,101.44,,,,,,OFF
86,21,47,26,22.7,4.24,43.56,24.14,101.44,,,,,,OFF
69,30,51,55,22.63,4.11,43.58,21.74,101.44,,,,,,ON
35,36,67,101,22.56,3.97,43.59,19.35,101.45,,,,,,OFF
4,8,41,110,22.26,2.99,44.11,17.9,101.45,,,,,,OFF
13,43,43,63,21.97,2,44.63,16.44,101.45,,,,,,ON
58,19,41,71,21.82,1.86,44.33,13.18,101.46,,,,,,ON
11,23,57,92,21.66,1.73,44.03,9.92,101.46,,,,,,OFF
44,22,45,72,21.51,1.93,44.38,9.84,101.46,,,,,,ON
34,29,26,86,21.35,2.13,44.73,9.76,101.45,,,,,,ON
82,26,35,15,21.32,2.25,44.64,11.38,101.45,,,,,,OFF
31,29,48,21,21.29,2.36,44.54,13.01,101.44,,,,,,ON
44,7,59,79,21.26,2.48,44.45,14.63,101.44,,,,,,OFF
48,23,27,65,21.15,2.37,44.45,13.2,101.44,,,,,,OFF
71,27,48,22,21.04,2.25,44.44,11.78,101.44,,,,,,OFF
69,27,28,10,20.94,2.13,44.44,10.35,101.43,,,,,,OFF
19,25,44,54,20.83,2.02,44.44,8.92,101.43,,,,,,ON
70,17,49,33,20.74,2.19,44.42,10.88,101.43,,,,,,OFF
48,28,68,93,20.65,2.36,44.39,12.83,101.43,,,,,,OFF
37,0,21,11,20.8,2.51,42.98,12.6,101.43,,,,,,OFF
49,45,32,4,20.94,2.67,41.56,12.37,101.42,,,,,,ON
48,16,26,4,21.09,2.97,40.19,14.54,101.42,,,,,,ON
26,30,41,29,21.24,3.27,38.82,16.71,101.43,,,,,,ON
70,15,58,62,21.39,3.57,37.44,18.88,101.43,,,,,,OFF
90,18,22,61,21.54,3.87,36.07,21.05,101.43,,,,,,OFF
58,14,20,49,21.52,3.74,35.14,18.69,101.43,,,,,,OFF
19,18,34,70,21.49,3.62,34.22,16.33,101.43,,,,,,ON
58,42,66,108,21.68,4.56,32.22,22.28,101.43,,,,,,OFF
18,18,31,87,21.87,5.51,30.23,28.24,101.43,,,,,,ON
83,16,67,77,22.18,6.1,28.86,33.48,101.43,,,,,,ON
41,40,21,66,22.5,6.68,27.5,38.71,101.42,,,,,,ON
22,45,54,48,22.63,6.84,26.84,37.82,101.41,,,,,,ON
88,19,41,72,22.76,7,26.17,36.92,101.4,,,,,,ON
78,33,30,32,22.69,6.95,26.22,36.63,101.4,,,,,,OFF
57,1,33,89,22.62,6.91,26.26,36.34,101.39,,,,,,ON
87,14,52,16,22.55,6.86,26.31,36.05,101.39,,,,,,OFF
4,38,70,38,22.48,6.81,26.36,35.75,101.38,,,,,,ON
9,15,60,58,22.42,6.77,26.41,35.46,101.38,,,,,,ON
31,0,27,8,22.35,6.72,26.46,35.17,101.38,,,,,,OFF
60,25,30,27,22.28,6.67,26.5,34.88,101.37,,,,,,OFF
17,10,47,34,22.21,6.62,26.55,34.59,101.37,,,,,,ON
31,11,40,41,22.14,6.58,26.6,34.3,101.36,,,,,,ON
2,13,37,101,22.07,6.53,26.65,34,101.36,,,,,,OFF
27,30,35,102,22,6.48,26.69,33.71,101.36,,,,,,OFF
68,42,57,63,21.94,6.44,26.74,33.42,101.35,,,,,,ON
42,36,33,29,21.87,6.39,26.79,33.13,101.35,,,,,,ON
46,43,20,88,21.8,6.34,26.84,32.84,101.34,,,,,,ON
44,20,30,79,21.73,6.3,26.88,32.55,101.34,,,,,,OFF
57,38,36,102,21.66,6.25,26.93,32.26,101.34,,,,,,OFF
86,36,22,103,21.59,6.2,26.98,31.96,101.33,,,,,,OFF
56,27,49,14,21.52,6.16,27.02,31.67,101.33,,,,,,ON
33,31,70,103,21.45,6.11,27.07,31.38,101.32,,,,,,OFF
14,23,68,7,21.38,6.06,27.12,31.09,101.32,,,,,,ON
26,37,63,103,21.32,6.02,27.17,30.8,101.31,,,,,,OFF
14,28,21,103,21.25,5.97,27.22,30.51,101.31,,,,,,OFF
45,32,23,75,21.18,5.92,27.26,30.21,101.31,,,,,,ON
71,39,45,68,21.11,5.88,27.31,29.92,101.3,,,,,,ON
21,8,61,32,21.04,5.83,27.36,29.63,101.3,,,,,,OFF
5,9,28,74,20.97,5.78,27.4,29.34,101.29,,,,,,ON
34,42,61,6,20.9,5.73,27.45,29.05,101.29,,,,,,ON
29,14,61,106,20.83,5.69,27.5,28.76,101.29,,,,,,OFF
87,35,25,82,20.77,5.64,27.55,28.46,101.28,,,,,,ON
46,5,27,91,20.7,5.59,27.6,28.17,101.28,,,,,,OFF
72,1,39,25,20.63,5.55,27.64,27.88,101.27,,,,,,OFF
35,27,34,105,20.56,5.5,27.69,27.59,101.27,,,,,,OFF
38,21,70,19,20.64,6.02,27.05,26.16,101.27,,,,,,ON
78,36,66,33,20.73,6.53,26.41,24.74,101.27,,,,,,OFF
87,3,69,27,20.8,6.88,25.94,29.52,101.28,,,,,,OFF
43,44,69,68,20.86,7.23,25.47,34.29,101.28,,,,,,ON
89,9,62,19,20.82,6.56,25.58,32.53,101.28,,,,,,OFF
53,42,47,73,20.78,5.88,25.7,30.77,101.27,,,,,,ON
43,26,44,92,20.51,5.76,26.77,21.74,101.27,,,,,,OFF
76,24,28,89,20.24,5.64,27.84,12.7,101.27,,,,,,OFF
62,29,54,105,20.06,5.83,28.6,23.25,101.26,,,,,,OFF
86,12,68,35,19.88,6.02,29.37,33.8,101.25,,,,,,OFF
10,44,51,58,19.87,6.18,29.41,28.9,101.25,,,,,,ON
45,42,35,2,19.85,6.34,29.45,24,101.25,,,,,,ON
47,36,39,107,19.85,6.59,29.59,27.19,101.26,,,,,,OFF
49,10,65,11,19.85,6.84,29.73,30.38,101.26,,,,,,ON
8,37,28,46,19.82,6.52,30.16,26.96,101.26,,,,,,ON
41,6,51,84,19.78,6.2,30.59,23.53,101.26,,,,,,OFF
24,14,40,106,19.68,5.75,31.18,26.5,101.27,,,,,,OFF
25,32,56,47,19.57,5.3,31.77,29.46,101.27,,,,,,ON
86,36,35,20,19.47,4.85,32.36,32.43,101.28,,,,,,OFF
82,45,24,80,19.47,5.52,32.97,28.58,101.28,,,,,,ON
49,39,67,8,19.47,6.2,33.57,24.74,101.28,,,,,,ON
74,21,41,26,19.58,6.06,33.56,29.03,101.29,,,,,,OFF
72,18,69,2,19.69,5.91,33.55,33.33,101.3,,,,,,OFF
15,15,40,68,19.71,6.08,33.26,35.72,101.3,,,,,,ON
37,30,47,49,19.73,6.26,32.98,38.1,101.31,,,,,,ON
81,15,45,33,19.76,6.24,32.56,35.05,101.32,,,,,,OFF
79,35,66,100,19.79,6.22,32.15,32,101.33,,,,,,OFF
47,19,51,89,19.74,6.27,32.06,33.91,101.34,,,,,,ON
78,31,21,100,19.7,6.32,31.96,35.82,101.34,,,,,,OFF
84,26,68,71,19.67,6.55,31.97,36.09,101.34,,,,,,ON
3,15,30,9,19.64,6.78,31.98,36.36,101.34,,,,,,ON
52,10,46,76,19.67,6.98,31.48,36.09,101.34,,,,,,OFF
11,42,67,103,19.7,7.18,30.97,35.82,101.35,,,,,,OFF
14,3,37,39,19.72,6.99,30.48,39.73,101.35,,,,,,ON
12,26,64,50,19.74,6.81,29.99,43.64,101.35,,,,,,ON
32,33,47,8,19.72,6.66,29.84,36.11,101.35,,,,,,ON
88,13,54,38,19.69,6.52,29.69,28.57,101.36,,,,,,OFF
58,11,56,43,19.69,6.46,29.08,29.1,101.36,,,,,,OFF
62,37,52,92,19.69,6.4,28.47,29.63,101.37,,,,,,OFF
20,25,51,96,19.76,6.31,27.91,27.94,101.38,,,,,,OFF
44,41,36,52,19.83,6.22,27.35,26.24,101.38,,,,,,ON
69,29,24,98,19.89,6.13,26.8,24.55,101.39,,,,,,OFF
31,45,33,16,19.96,6.04,26.24,22.86,101.4,,,,,,ON
14,20,31,25,20.13,5.82,25.64,21.03,101.4,,,,,,ON
68,15,37,105,20.31,5.61,25.04,19.2,101.41,,,,,,OFF
68,33,56,74,20.57,6.22,24.32,24.98,101.42,,,,,,ON
6,14,24,34,20.83,6.83,23.6,30.77,101.43,,,,,,ON
2,41,59,21,21.14,6.38,22.76,28.57,101.43,,,,,,ON
19,41,66,35,21.46,5.93,21.91,26.37,101.43,,,,,,ON
79,12,31,13,21.83,6.06,21.18,29.18,101.44,,,,,,OFF
73,34,35,110,22.19,6.18,20.45,32,101.45,,,,,,OFF
90,26,59,19,22.65,6.02,19.56,37.43,101.46,,,,,,OFF
16,28,58,29,23.11,5.87,18.66,42.86,101.47,,,,,,ON
61,6,59,94,23.7,6.53,17.54,38.33,101.48,,,,,,OFF
5,7,39,53,24.29,7.19,16.41,33.8,101.48,,,,,,ON
49,20,29,86,24.82,8.05,15.34,44.18,101.48,,,,,,OFF
72,34,46,26,25.34,8.91,14.27,54.55,101.48,,,,,,OFF
56,14,22,72,25.9,9.07,13.34,51.76,101.49,,,,,,OFF
24,2,21,46,26.46,9.22,12.4,48.98,101.5,,,,,,OFF
33,41,70,108,26.78,10.6,11.72,48.98,101.5,,,,,,OFF
23,15,35,63,27.1,11.97,11.03,48.98,101.51,,,,,,ON
13,41,20,65,27.51,10.82,10.8,44.49,101.52,,,,,,ON
63,10,50,74,27.91,9.68,10.58,40,101.54,,,,,,OFF
40,36,51,43,29.29,11.49,9.62,47.5,101.56,,,,,,ON
48,8,46,102,30.68,13.3,8.67,55,101.58,,,,,,OFF
37,18,34,104,29.92,12.5,9.17,67.5,101.57,,,,,,OFF
66,2,31,85,29.16,11.7,9.67,80,101.56,,,,,,OFF
19,26,29,9,29.53,12.09,9.43,80,101.56,,,,,,ON
26,4,41,0,29.9,12.49,9.2,80,101.57,,,,,,OFF
66,42,25,9,30.28,12.88,8.96,80,101.57,,,,,,ON
42,15,64,40,30.65,13.28,8.73,80,101.57,,,,,,ON
6,21,57,9,31.02,13.67,8.49,80,101.58,,,,,,ON
28,9,57,5,31.39,14.06,8.25,80,101.58,,,,,,OFF
60,31,43,30,31.76,14.46,8.02,80,101.58,,,,,,OFF
42,14,45,103,32.14,14.85,7.78,80,101.58,,,,,,OFF
47,36,68,4,32.51,15.25,7.55,80,101.59,,,,,,ON
39,39,58,10,32.88,15.64,7.31,80,101.59,,,,,,ON
53,22,59,104,33.23,15.04,7.18,77.5,101.59,,,,,,OFF
19,44,42,36,33.58,14.45,7.06,75,101.59,,,,,,ON
9,22,60,97,33.77,14.72,6.82,78.47,101.59,,,,,,OFF
75,19,28,16,33.96,14.98,6.59,81.94,101.59,,,,,,OFF
51,41,25,92,34.15,15.24,6.36,85.42,101.59,,,,,,OFF
16,21,56,66,34.34,15.51,6.12,88.89,101.59,,,,,,ON
30,33,49,30,34.48,17.33,5.9,96.62,101.58,,,,,,ON
4,30,32,81,34.62,19.15,5.68,104.35,101.58,,,,,,ON
83,33,59,96,34.87,19.02,5.46,96.62,101.57,,,,,,OFF
53,33,62,109,35.12,18.9,5.24,88.89,101.57,,,,,,OFF
6,17,42,18,35.46,18.3,5.16,92.44,101.57,,,,,,OFF
31,2,29,24,35.8,17.69,5.07,96,101.57,,,,,,ON
62,4,57,20,35.98,16.83,4.91,94.16,101.56,,,,,,OFF
47,30,59,66,36.16,15.97,4.75,92.31,101.55,,,,,,ON
54,22,59,40,36.02,16.74,4.72,89.01,101.54,,,,,,OFF
82,3,21,84,35.88,17.5,4.69,85.71,101.54,,,,,,OFF
20,2,23,25,36.17,18.51,4.72,87.3,101.54,,,,,,ON
89,16,45,46,36.46,19.51,4.75,88.89,101.53,,,,,,ON
18,41,37,80,36.5,18.34,4.51,81.94,101.52,,,,,,ON
1,0,25,99,36.55,17.18,4.27,75,101.51,,,,,,OFF
68,27,51,35,36.38,17.61,4.22,89.68,101.5,,,,,,OFF
34,25,70,91,36.22,18.04,4.16,104.35,101.48,,,,,,OFF
43,3,65,63,36.28,17.74,4.04,100.18,101.48,,,,,,ON
11,36,51,95,36.34,17.44,3.91,96,101.47,,,,,,OFF
79,8,70,84,36.37,19.21,3.9,92.44,101.46,,,,,,ON
74,42,21,13,36.4,20.98,3.9,88.89,101.45,,,,,,OFF
65,7,63,38,36.64,19.14,3.84,94.44,101.44,,,,,,OFF
3,25,21,84,36.88,17.3,3.78,100,101.44,,,,,,ON
3,42,23,33,37.01,20.64,3.76,92.85,101.44,,,,,,ON
43,19,33,13,37.14,23.98,3.74,85.71,101.43,,,,,,ON
52,24,23,8,36.61,23.47,3.85,85.71,101.43,,,,,,ON
